 629 38.71807438 141.25010357 上沼高校前
 630 38.71964094 141.25538767 谷地前
 631 38.71516839 141.25840385 川面
 632 38.70871906 141.25964164 馬込屋
 633 38.70768594 141.26373301 浅水
 634 38.71140998 141.29268758 米谷工高前
 635 38.70713019 141.28823818 米谷仲町
 636 38.70537584 141.28495041 浅水舟場
 637 38.70455220 141.28020018 長谷山
 638 38.69982170 141.27282948 長谷
 639 38.69317815 141.27005509 小島
 640 38.69075017 141.24904100 細谷
 641 38.67958314 141.25118339 新井田
 642 38.67847663 141.26970786 久根崎
 643 38.67752929 141.25553675 後谷地
 644 38.67340436 141.25981969 並柳
 645 38.66979559 141.26311305 二ッ矢
 646 38.72587275 141.27107872 錦織教会前
 647 38.67438372 141.27001453 浅部
 648 38.70760406 141.26590338 浅水小学校前
 649 38.70314061 141.28890464 米谷病院前
 650 38.75722239 141.17996210 八嶋中央診療所前
 651 38.75855109 141.17848249 御伊勢堂前
 652 38.76578676 141.17343494 芦倉
 653 38.76729173 141.16982607 新道
 654 38.76716870 141.16323058 割山
 655 38.77003404 141.15204562 東並柳
 656 38.77066342 141.13806583 若柳病院前
 657 38.77314747 141.13539330 若柳片町
 658 38.76606221 141.13108200 若柳球場前
 659 38.76083231 141.13395194 上川原
 660 38.76895672 141.12597346 南大通り
 661 38.75607373 141.18316982 長根
 662 38.76867128 141.12830020 柳徳寺前
 663 38.75751858 141.17757559 石越総合支所
 664 38.76331271 141.17682496 市営住宅前
 665 38.76681989 141.32761384 米川診療所前
